x1,x2,x3,x4,x5,distance
-69,-70,-74,-78,-73,32
-70,-74,-78,-73,-74,32
-74,-78,-73,-74,-73,32
-78,-73,-74,-73,-70,32
-73,-74,-73,-70,-70,32
-74,-73,-70,-70,-75,32
-73,-70,-70,-75,-73,32
-70,-70,-75,-73,-74,32
-70,-75,-73,-74,-75,32
-75,-73,-74,-75,-70,32
-73,-74,-75,-70,-75,32
-74,-75,-70,-75,-75,32
-75,-70,-75,-75,-75,32
-70,-75,-75,-75,-75,32
-75,-75,-75,-75,-74,32
-75,-75,-75,-74,-74,32
-75,-75,-74,-74,-72,32
-75,-74,-74,-72,-70,32
-74,-74,-72,-70,-75,32
-74,-72,-70,-75,-70,32
-72,-70,-75,-70,-75,32
-70,-75,-70,-75,-75,32
-75,-70,-75,-75,-74,32
-70,-75,-75,-74,-70,32
-75,-75,-74,-70,-75,32
-75,-74,-70,-75,-70,32
-74,-70,-75,-70,-75,32
-70,-75,-70,-75,-75,32
-75,-70,-75,-75,-75,32
-70,-75,-75,-75,-74,32
-75,-75,-75,-74,-74,32
-75,-75,-74,-74,-75,32
-75,-74,-74,-75,-75,32
-74,-74,-75,-75,-74,32
-74,-75,-75,-74,-70,32
-75,-75,-74,-70,-74,32
-75,-74,-70,-74,-71,32
-74,-70,-74,-71,-70,32
-70,-74,-71,-70,-70,32
-74,-71,-70,-70,-70,32
-71,-70,-70,-70,-74,32
-70,-70,-70,-74,-71,32
-70,-70,-74,-71,-73,32
-70,-74,-71,-73,-75,32
-74,-71,-73,-75,-75,32
-71,-73,-75,-75,-70,32
-73,-75,-75,-70,-75,32
-75,-75,-70,-75,-72,32
-75,-70,-75,-72,-74,32
-70,-75,-72,-74,-75,32
-75,-72,-74,-75,-70,32
-72,-74,-75,-70,-70,32
-74,-75,-70,-70,-74,32
-75,-70,-70,-74,-72,32
-70,-70,-74,-72,-72,32
-70,-74,-72,-72,-71,32
-74,-72,-72,-71,-70,32
-72,-72,-71,-70,-72,32
-72,-71,-70,-72,-70,32
-71,-70,-72,-70,-72,32
-70,-72,-70,-72,-74,32
-72,-70,-72,-74,-70,32
-70,-72,-74,-70,-75,32
-72,-74,-70,-75,-70,32
-74,-70,-75,-70,-70,32
-70,-75,-70,-70,-70,32
-75,-70,-70,-70,-75,32
-70,-70,-70,-75,-71,32
-70,-70,-75,-71,-75,32
-70,-75,-71,-75,-72,32
-75,-71,-75,-72,-72,32
-71,-75,-72,-72,-68,32
-75,-72,-72,-68,-72,32
-72,-72,-68,-72,-72,32
-72,-68,-72,-72,-72,32
-68,-72,-72,-72,-69,32
-72,-72,-72,-69,-69,32
-72,-72,-69,-69,-68,32
-72,-69,-69,-68,-75,32
