x1,x2,x3,x4,x5,distance
-27,-29,-29,-27,-31,1
-29,-29,-27,-31,-28,1
-29,-27,-31,-28,-27,1
-27,-31,-28,-27,-26,1
-31,-28,-27,-26,-29,1
-28,-27,-26,-29,-27,1
-27,-26,-29,-27,-27,1
-26,-29,-27,-27,-26,1
-29,-27,-27,-26,-31,1
-27,-27,-26,-31,-29,1
-27,-26,-31,-29,-29,1
-26,-31,-29,-29,-29,1
-31,-29,-29,-29,-29,1
-29,-29,-29,-29,-27,1
-29,-29,-29,-27,-29,1
-29,-29,-27,-29,-27,1
-29,-27,-29,-27,-26,1
-27,-29,-27,-26,-29,1
-29,-27,-26,-29,-28,1
-27,-26,-29,-28,-27,1
-26,-29,-28,-27,-25,1
-29,-28,-27,-25,-26,1
-28,-27,-25,-26,-29,1
-27,-25,-26,-29,-26,1
-25,-26,-29,-26,-27,1
-26,-29,-26,-27,-27,1
-29,-26,-27,-27,-29,1
-26,-27,-27,-29,-27,1
-27,-27,-29,-27,-31,1
-27,-29,-27,-31,-31,1
-29,-27,-31,-31,-26,1
-27,-31,-31,-26,-30,1
-31,-31,-26,-30,-29,1
-31,-26,-30,-29,-31,1
-26,-30,-29,-31,-27,1
-30,-29,-31,-27,-31,1
-29,-31,-27,-31,-25,1
-31,-27,-31,-25,-28,1
-27,-31,-25,-28,-29,1
-31,-25,-28,-29,-24,1
-25,-28,-29,-24,-26,1
-28,-29,-24,-26,-31,1
-29,-24,-26,-31,-27,1
-24,-26,-31,-27,-31,1
-26,-31,-27,-31,-26,1
-31,-27,-31,-26,-26,1
-27,-31,-26,-26,-27,1
-31,-26,-26,-27,-29,1
-26,-26,-27,-29,-27,1
-26,-27,-29,-27,-28,1
-27,-29,-27,-28,-25,1
-29,-27,-28,-25,-27,1
-27,-28,-25,-27,-24,1
-28,-25,-27,-24,-27,1
-25,-27,-24,-27,-25,1
-27,-24,-27,-25,-26,1
-24,-27,-25,-26,-26,1
-27,-25,-26,-26,-28,1
-25,-26,-26,-28,-28,1
-26,-26,-28,-28,-26,1
-26,-28,-28,-26,-26,1
-28,-28,-26,-26,-25,1
-28,-26,-26,-25,-28,1
-26,-26,-25,-28,-26,1
-26,-25,-28,-26,-29,1
-25,-28,-26,-29,-29,1
-28,-26,-29,-29,-31,1
-26,-29,-29,-31,-29,1
-29,-29,-31,-29,-29,1
-29,-31,-29,-29,-28,1
-31,-29,-29,-28,-26,1
-29,-29,-28,-26,-27,1
-29,-28,-26,-27,-29,1
-28,-26,-27,-29,-29,1
-26,-27,-29,-29,-29,1
-27,-29,-29,-29,-29,1
-29,-29,-29,-29,-28,1
-29,-29,-29,-28,-26,1
-29,-29,-28,-26,-30,1
-29,-28,-26,-30,-30,1
-28,-26,-30,-30,-26,1
-26,-30,-30,-26,-29,1
-30,-30,-26,-29,-28,1
-30,-26,-29,-28,-26,1
-26,-29,-28,-26,-29,1
-29,-28,-26,-29,-27,1
-28,-26,-29,-27,-29,1
-26,-29,-27,-29,-29,1
-29,-27,-29,-29,-26,1
-27,-29,-29,-26,-28,1
-29,-29,-26,-28,-26,1
-29,-26,-28,-26,-29,1
-26,-28,-26,-29,-29,1
-28,-26,-29,-29,-27,1
-26,-29,-29,-27,-26,1
-29,-29,-27,-26,-31,1
-29,-27,-26,-31,-28,1
-27,-26,-31,-28,-27,1
-26,-31,-28,-27,-31,1
-31,-28,-27,-31,-29,1
-28,-27,-31,-29,-26,1
-27,-31,-29,-26,-28,1
-31,-29,-26,-28,-26,1
-29,-26,-28,-26,-26,1
-26,-28,-26,-26,-29,1
-28,-26,-26,-29,-28,1
-26,-26,-29,-28,-29,1
-26,-29,-28,-29,-29,1
-29,-28,-29,-29,-29,1
-28,-29,-29,-29,-26,1
-29,-29,-29,-26,-27,1
-29,-29,-26,-27,-31,1
-29,-26,-27,-31,-29,1
-26,-27,-31,-29,-29,1
-27,-31,-29,-29,-29,1
-31,-29,-29,-29,-29,1
-29,-29,-29,-29,-32,1
-29,-29,-29,-32,-29,1
-29,-29,-32,-29,-29,1
-29,-32,-29,-29,-28,1
-32,-29,-29,-28,-29,1
-29,-29,-28,-29,-26,1
-29,-28,-29,-26,-29,1
