x1,x2,x3,x4,x5,distance
-56,-56,-56,-70,-55,9
-56,-56,-70,-55,-54,9
-56,-70,-55,-54,-56,9
-70,-55,-54,-56,-56,9
-55,-54,-56,-56,-55,9
-54,-56,-56,-55,-54,9
-56,-56,-55,-54,-56,9
-56,-55,-54,-56,-70,9
-55,-54,-56,-70,-70,9
-54,-56,-70,-70,-55,9
-56,-70,-70,-55,-56,9
-70,-70,-55,-56,-54,9
-70,-55,-56,-54,-56,9
-55,-56,-54,-56,-56,9
-56,-54,-56,-56,-56,9
-54,-56,-56,-56,-72,9
-56,-56,-56,-72,-72,9
-56,-56,-72,-72,-63,9
-56,-72,-72,-63,-54,9
-72,-72,-63,-54,-72,9
-72,-63,-54,-72,-72,9
-63,-54,-72,-72,-55,9
-54,-72,-72,-55,-54,9
-72,-72,-55,-54,-53,9
-72,-55,-54,-53,-53,9
-55,-54,-53,-53,-56,9
-54,-53,-53,-56,-70,9
-53,-53,-56,-70,-63,9
-53,-56,-70,-63,-72,9
-56,-70,-63,-72,-70,9
-70,-63,-72,-70,-71,9
-63,-72,-70,-71,-55,9
-72,-70,-71,-55,-63,9
-70,-71,-55,-63,-54,9
-71,-55,-63,-54,-72,9
-55,-63,-54,-72,-56,9
-63,-54,-72,-56,-73,9
-54,-72,-56,-73,-72,9
-72,-56,-73,-72,-55,9
-56,-73,-72,-55,-70,9
-73,-72,-55,-70,-54,9
-72,-55,-70,-54,-56,9
-55,-70,-54,-56,-54,9
-70,-54,-56,-54,-54,9
-54,-56,-54,-54,-64,9
-56,-54,-54,-64,-54,9
-54,-54,-64,-54,-70,9
-54,-64,-54,-70,-72,9
-64,-54,-70,-72,-70,9
-54,-70,-72,-70,-56,9
-70,-72,-70,-56,-55,9
-72,-70,-56,-55,-71,9
-70,-56,-55,-71,-73,9
-56,-55,-71,-73,-56,9
-55,-71,-73,-56,-54,9
-71,-73,-56,-54,-70,9
-73,-56,-54,-70,-54,9
-56,-54,-70,-54,-54,9
-54,-70,-54,-54,-55,9
-70,-54,-54,-55,-54,9
-54,-54,-55,-54,-54,9
-54,-55,-54,-54,-54,9
-55,-54,-54,-54,-54,9
-54,-54,-54,-54,-55,9
-54,-54,-54,-55,-70,9
-54,-54,-55,-70,-55,9
-54,-55,-70,-55,-54,9
-55,-70,-55,-54,-57,9
-70,-55,-54,-57,-55,9
-55,-54,-57,-55,-72,9
-54,-57,-55,-72,-55,9
-57,-55,-72,-55,-56,9
-55,-72,-55,-56,-66,9
-72,-55,-56,-66,-72,9
-55,-56,-66,-72,-64,9
-56,-66,-72,-64,-57,9
-66,-72,-64,-57,-55,9
-72,-64,-57,-55,-56,9
-64,-57,-55,-56,-54,9
-57,-55,-56,-54,-72,9
-55,-56,-54,-72,-72,9
-56,-54,-72,-72,-70,9
-54,-72,-72,-70,-56,9
-72,-72,-70,-56,-56,9
-72,-70,-56,-56,-72,9
-70,-56,-56,-72,-72,9
-56,-56,-72,-72,-73,9
-56,-72,-72,-73,-54,9
-72,-72,-73,-54,-55,9
-72,-73,-54,-55,-56,9
-73,-54,-55,-56,-72,9
-54,-55,-56,-72,-54,9
-55,-56,-72,-54,-57,9
-56,-72,-54,-57,-64,9
-72,-54,-57,-64,-56,9
-54,-57,-64,-56,-53,9
-57,-64,-56,-53,-56,9
-64,-56,-53,-56,-56,9
-56,-53,-56,-56,-54,9
-53,-56,-56,-54,-56,9
-56,-56,-54,-56,-54,9
-56,-54,-56,-54,-70,9
-54,-56,-54,-70,-56,9
-56,-54,-70,-56,-54,9
-54,-70,-56,-54,-55,9
-70,-56,-54,-55,-55,9
-56,-54,-55,-55,-56,9
-54,-55,-55,-56,-55,9
-55,-55,-56,-55,-55,9
-55,-56,-55,-55,-72,9
-56,-55,-55,-72,-70,9
-55,-55,-72,-70,-56,9
-55,-72,-70,-56,-73,9
-72,-70,-56,-73,-63,9
-70,-56,-73,-63,-56,9
-56,-73,-63,-56,-71,9
-73,-63,-56,-71,-70,9
-63,-56,-71,-70,-73,9
-56,-71,-70,-73,-56,9
-71,-70,-73,-56,-73,9
-70,-73,-56,-73,-70,9
-73,-56,-73,-70,-55,9
-56,-73,-70,-55,-56,9
-73,-70,-55,-56,-56,9
-70,-55,-56,-56,-56,9
-55,-56,-56,-56,-56,9
-56,-56,-56,-56,-54,9
-56,-56,-56,-54,-55,9
-56,-56,-54,-55,-56,9
-56,-54,-55,-56,-56,9
-54,-55,-56,-56,-71,9
-55,-56,-56,-71,-56,9
-56,-56,-71,-56,-56,9
-56,-71,-56,-56,-54,9
-71,-56,-56,-54,-56,9
-56,-56,-54,-56,-57,9
-56,-54,-56,-57,-56,9
-54,-56,-57,-56,-54,9
-56,-57,-56,-54,-72,9
-57,-56,-54,-72,-70,9
-56,-54,-72,-70,-70,9
-54,-72,-70,-70,-63,9
-72,-70,-70,-63,-56,9
-70,-70,-63,-56,-71,9
-70,-63,-56,-71,-56,9
-63,-56,-71,-56,-54,9
