x1,x2,x3,x4,x5,distance
-64,-60,-66,-61,-60,11
-60,-66,-61,-60,-66,11
-66,-61,-60,-66,-66,11
-61,-60,-66,-66,-67,11
-60,-66,-66,-67,-67,11
-66,-66,-67,-67,-66,11
-66,-67,-67,-66,-61,11
-67,-67,-66,-61,-61,11
-67,-66,-61,-61,-67,11
-66,-61,-61,-67,-61,11
-61,-61,-67,-61,-61,11
-61,-67,-61,-61,-66,11
-67,-61,-61,-66,-64,11
-61,-61,-66,-64,-61,11
-61,-66,-64,-61,-58,11
-66,-64,-61,-58,-61,11
-64,-61,-58,-61,-62,11
-61,-58,-61,-62,-58,11
-58,-61,-62,-58,-62,11
-61,-62,-58,-62,-66,11
-62,-58,-62,-66,-63,11
-58,-62,-66,-63,-64,11
-62,-66,-63,-64,-63,11
-66,-63,-64,-63,-65,11
-63,-64,-63,-65,-64,11
-64,-63,-65,-64,-68,11
-63,-65,-64,-68,-64,11
-65,-64,-68,-64,-61,11
-64,-68,-64,-61,-61,11
-68,-64,-61,-61,-66,11
-64,-61,-61,-66,-63,11
-61,-61,-66,-63,-61,11
-61,-66,-63,-61,-63,11
-66,-63,-61,-63,-61,11
-63,-61,-63,-61,-61,11
-61,-63,-61,-61,-64,11
-63,-61,-61,-64,-70,11
-61,-61,-64,-70,-66,11
-61,-64,-70,-66,-64,11
-64,-70,-66,-64,-58,11
-70,-66,-64,-58,-64,11
-66,-64,-58,-64,-62,11
-64,-58,-64,-62,-60,11
-58,-64,-62,-60,-62,11
-64,-62,-60,-62,-66,11
-62,-60,-62,-66,-60,11
-60,-62,-66,-60,-64,11
-62,-66,-60,-64,-64,11
-66,-60,-64,-64,-64,11
-60,-64,-64,-64,-64,11
-64,-64,-64,-64,-64,11
-64,-64,-64,-64,-58,11
-64,-64,-64,-58,-63,11
-64,-64,-58,-63,-64,11
-64,-58,-63,-64,-61,11
-58,-63,-64,-61,-64,11
-63,-64,-61,-64,-64,11
-64,-61,-64,-64,-58,11
-61,-64,-64,-58,-60,11
-64,-64,-58,-60,-62,11
-64,-58,-60,-62,-61,11
-58,-60,-62,-61,-64,11
-60,-62,-61,-64,-64,11
-62,-61,-64,-64,-63,11
-61,-64,-64,-63,-66,11
-64,-64,-63,-66,-69,11
-64,-63,-66,-69,-60,11
-63,-66,-69,-60,-60,11
-66,-69,-60,-60,-62,11
-69,-60,-60,-62,-63,11
-60,-60,-62,-63,-61,11
-60,-62,-63,-61,-63,11
-62,-63,-61,-63,-61,11
-63,-61,-63,-61,-61,11
-61,-63,-61,-61,-64,11
-63,-61,-61,-64,-64,11
-61,-61,-64,-64,-64,11
-61,-64,-64,-64,-61,11
