x1,x2,x3,x4,x5,distance
-71,-72,-72,-60,-65,13
-72,-72,-60,-65,-73,13
-72,-60,-65,-73,-72,13
-60,-65,-73,-72,-58,13
-65,-73,-72,-58,-70,13
-73,-72,-58,-70,-75,13
-72,-58,-70,-75,-72,13
-58,-70,-75,-72,-75,13
-70,-75,-72,-75,-75,13
-75,-72,-75,-75,-72,13
-72,-75,-75,-72,-70,13
-75,-75,-72,-70,-74,13
-75,-72,-70,-74,-73,13
-72,-70,-74,-73,-58,13
-70,-74,-73,-58,-75,13
-74,-73,-58,-75,-72,13
-73,-58,-75,-72,-73,13
-58,-75,-72,-73,-71,13
-75,-72,-73,-71,-73,13
-72,-73,-71,-73,-58,13
-73,-71,-73,-58,-69,13
-71,-73,-58,-69,-58,13
-73,-58,-69,-58,-58,13
-58,-69,-58,-58,-66,13
-69,-58,-58,-66,-58,13
-58,-58,-66,-58,-77,13
-58,-66,-58,-77,-69,13
-66,-58,-77,-69,-76,13
-58,-77,-69,-76,-72,13
-77,-69,-76,-72,-66,13
-69,-76,-72,-66,-76,13
-76,-72,-66,-76,-72,13
-72,-66,-76,-72,-75,13
-66,-76,-72,-75,-63,13
-76,-72,-75,-63,-58,13
-72,-75,-63,-58,-58,13
-75,-63,-58,-58,-66,13
-63,-58,-58,-66,-70,13
-58,-58,-66,-70,-56,13
-58,-66,-70,-56,-58,13
-66,-70,-56,-58,-58,13
-70,-56,-58,-58,-78,13
-56,-58,-58,-78,-70,13
-58,-58,-78,-70,-72,13
-58,-78,-70,-72,-58,13
-78,-70,-72,-58,-57,13
-70,-72,-58,-57,-58,13
-72,-58,-57,-58,-58,13
-58,-57,-58,-58,-58,13
-57,-58,-58,-58,-58,13
-58,-58,-58,-58,-72,13
-58,-58,-58,-72,-77,13
-58,-58,-72,-77,-67,13
-58,-72,-77,-67,-58,13
-72,-77,-67,-58,-72,13
-77,-67,-58,-72,-78,13
-67,-58,-72,-78,-58,13
-58,-72,-78,-58,-58,13
-72,-78,-58,-58,-72,13
-78,-58,-58,-72,-72,13
-58,-58,-72,-72,-58,13
-58,-72,-72,-58,-80,13
-72,-72,-58,-80,-72,13
-72,-58,-80,-72,-58,13
-58,-80,-72,-58,-80,13
-80,-72,-58,-80,-58,13
-72,-58,-80,-58,-78,13
-58,-80,-58,-78,-59,13
-80,-58,-78,-59,-72,13
-58,-78,-59,-72,-67,13
-78,-59,-72,-67,-70,13
-59,-72,-67,-70,-70,13
-72,-67,-70,-70,-79,13
-67,-70,-70,-79,-72,13
-70,-70,-79,-72,-58,13
-70,-79,-72,-58,-78,13
-79,-72,-58,-78,-58,13
-72,-58,-78,-58,-56,13
-58,-78,-58,-56,-58,13
-78,-58,-56,-58,-64,13
-58,-56,-58,-64,-76,13
-56,-58,-64,-76,-76,13
-58,-64,-76,-76,-65,13
-64,-76,-76,-65,-59,13
-76,-76,-65,-59,-72,13
-76,-65,-59,-72,-58,13
-65,-59,-72,-58,-58,13
-59,-72,-58,-58,-73,13
-72,-58,-58,-73,-58,13
-58,-58,-73,-58,-81,13
-58,-73,-58,-81,-58,13
-73,-58,-81,-58,-60,13
-58,-81,-58,-60,-70,13
-81,-58,-60,-70,-72,13
-58,-60,-70,-72,-70,13
-60,-70,-72,-70,-58,13
-70,-72,-70,-58,-78,13
-72,-70,-58,-78,-79,13
-70,-58,-78,-79,-58,13
-58,-78,-79,-58,-60,13
-78,-79,-58,-60,-72,13
-79,-58,-60,-72,-72,13
-58,-60,-72,-72,-70,13
-60,-72,-72,-70,-72,13
-72,-72,-70,-72,-72,13
-72,-70,-72,-72,-78,13
-70,-72,-72,-78,-78,13
-72,-72,-78,-78,-58,13
-72,-78,-78,-58,-70,13
-78,-78,-58,-70,-56,13
-78,-58,-70,-56,-60,13
-58,-70,-56,-60,-56,13
-70,-56,-60,-56,-58,13
-56,-60,-56,-58,-72,13
-60,-56,-58,-72,-70,13
-56,-58,-72,-70,-60,13
-58,-72,-70,-60,-71,13
-72,-70,-60,-71,-70,13
-70,-60,-71,-70,-60,13
-60,-71,-70,-60,-58,13
-71,-70,-60,-58,-79,13
-70,-60,-58,-79,-73,13
-60,-58,-79,-73,-72,13
-58,-79,-73,-72,-73,13
-79,-73,-72,-73,-75,13
-73,-72,-73,-75,-73,13
-72,-73,-75,-73,-59,13
-73,-75,-73,-59,-76,13
-75,-73,-59,-76,-72,13
-73,-59,-76,-72,-76,13
-59,-76,-72,-76,-76,13
-76,-72,-76,-76,-73,13
-72,-76,-76,-73,-58,13
-76,-76,-73,-58,-75,13
-76,-73,-58,-75,-78,13
-73,-58,-75,-78,-73,13
-58,-75,-78,-73,-72,13
-75,-78,-73,-72,-72,13
-78,-73,-72,-72,-64,13
-73,-72,-72,-64,-70,13
-77,-67,-80,-67,-81,13
-67,-80,-67,-81,-66,13
-80,-67,-81,-66,-67,13
-67,-81,-66,-67,-81,13
-81,-66,-67,-81,-75,13
-66,-67,-81,-75,-69,13
-67,-81,-75,-69,-69,13
-81,-75,-69,-69,-67,13
-75,-69,-69,-67,-69,13
-69,-69,-67,-69,-68,13
-69,-67,-69,-68,-69,13
-67,-69,-68,-69,-67,13
-69,-68,-69,-67,-81,13
-68,-69,-67,-81,-69,13
-69,-67,-81,-69,-67,13
-67,-81,-69,-67,-67,13
-81,-69,-67,-67,-68,13
-69,-67,-67,-68,-67,13
-67,-67,-68,-67,-81,13
-67,-68,-67,-81,-69,13
-68,-67,-81,-69,-67,13
-67,-81,-69,-67,-70,13
-81,-69,-67,-70,-67,13
-69,-67,-70,-67,-68,13
-67,-70,-67,-68,-67,13
-70,-67,-68,-67,-67,13
-67,-68,-67,-67,-67,13
-68,-67,-67,-67,-69,13
-67,-67,-67,-69,-80,13
-67,-67,-69,-80,-66,13
-67,-69,-80,-66,-69,13
-69,-80,-66,-69,-67,13
-80,-66,-69,-67,-64,13
-66,-69,-67,-64,-81,13
-69,-67,-64,-81,-76,13
-67,-64,-81,-76,-79,13
-64,-81,-76,-79,-67,13
-81,-76,-79,-67,-79,13
-76,-79,-67,-79,-67,13
-79,-67,-79,-67,-67,13
-67,-79,-67,-67,-78,13
-79,-67,-67,-78,-69,13
-67,-67,-78,-69,-67,13
-67,-78,-69,-67,-67,13
-78,-69,-67,-67,-67,13
-69,-67,-67,-67,-79,13
-67,-67,-67,-79,-66,13
-67,-67,-79,-66,-67,13
-67,-79,-66,-67,-66,13
-79,-66,-67,-66,-81,13
-66,-67,-66,-81,-66,13
-67,-66,-81,-66,-67,13
-66,-81,-66,-67,-80,13
-81,-66,-67,-80,-67,13
-66,-67,-80,-67,-81,13
-67,-80,-67,-81,-67,13
-80,-67,-81,-67,-67,13
-67,-81,-67,-67,-70,13
-81,-67,-67,-70,-68,13
-67,-67,-70,-68,-80,13
-67,-70,-68,-80,-66,13
-70,-68,-80,-66,-81,13
-68,-80,-66,-81,-68,13
-80,-66,-81,-68,-70,13
-66,-81,-68,-70,-67,13
-81,-68,-70,-67,-74,13
-68,-70,-67,-74,-69,13
-70,-67,-74,-69,-78,13
-67,-74,-69,-78,-67,13
-74,-69,-78,-67,-79,13
-69,-78,-67,-79,-79,13
-78,-67,-79,-79,-69,13
-67,-79,-79,-69,-67,13
-79,-79,-69,-67,-81,13
-79,-69,-67,-81,-69,13
-69,-67,-81,-69,-80,13
-67,-81,-69,-80,-78,13
-81,-69,-80,-78,-69,13
-69,-80,-78,-69,-67,13
-80,-78,-69,-67,-79,13
-78,-69,-67,-79,-69,13
-69,-67,-79,-69,-69,13
-67,-79,-69,-69,-72,13
-79,-69,-69,-72,-67,13
-69,-69,-72,-67,-67,13
-69,-72,-67,-67,-79,13
-72,-67,-67,-79,-79,13
-67,-67,-79,-79,-79,13
-67,-79,-79,-79,-66,13
-79,-79,-79,-66,-69,13
-79,-79,-66,-69,-66,13
-79,-66,-69,-66,-67,13
-66,-69,-66,-67,-67,13
-69,-66,-67,-67,-67,13
-66,-67,-67,-67,-78,13
-67,-67,-67,-78,-79,13
-67,-67,-78,-79,-63,13
-67,-78,-79,-63,-70,13
-78,-79,-63,-70,-77,13
-79,-63,-70,-77,-67,13
-63,-70,-77,-67,-67,13
-70,-77,-67,-67,-72,13
-77,-67,-67,-72,-67,13
-67,-67,-72,-67,-70,13
-67,-72,-67,-70,-67,13
-72,-67,-70,-67,-66,13
-67,-70,-67,-66,-68,13
-70,-67,-66,-68,-67,13
-67,-66,-68,-67,-78,13
-66,-68,-67,-78,-69,13
-68,-67,-78,-69,-70,13
-67,-78,-69,-70,-67,13
-78,-69,-70,-67,-78,13
-69,-70,-67,-78,-69,13
-70,-67,-78,-69,-80,13
-67,-78,-69,-80,-69,13
-78,-69,-80,-69,-66,13
-69,-80,-69,-66,-73,13
-80,-69,-66,-73,-68,13
-69,-66,-73,-68,-67,13
-66,-73,-68,-67,-66,13
-73,-68,-67,-66,-78,13
-68,-67,-66,-78,-67,13
-67,-66,-78,-67,-67,13
-66,-78,-67,-67,-69,13
-78,-67,-67,-69,-69,13
-67,-67,-69,-69,-67,13
-67,-69,-69,-67,-67,13
-69,-69,-67,-67,-68,13
-69,-67,-67,-68,-67,13
-67,-67,-68,-67,-67,13
-67,-68,-67,-67,-67,13
-68,-67,-67,-67,-68,13
-67,-67,-67,-68,-79,13
-67,-67,-68,-79,-67,13
-67,-68,-79,-67,-79,13
-68,-79,-67,-79,-78,13
-79,-67,-79,-78,-78,13
-67,-79,-78,-78,-64,13
-79,-78,-78,-64,-78,13
-78,-78,-64,-78,-69,13
-78,-64,-78,-69,-69,13
-64,-78,-69,-69,-69,13
-78,-69,-69,-69,-73,13
-69,-69,-69,-73,-66,13
-69,-69,-73,-66,-66,13
-69,-73,-66,-66,-67,13
-73,-66,-66,-67,-77,13
-66,-66,-67,-77,-73,13
-66,-67,-77,-73,-67,13
-67,-77,-73,-67,-67,13
-77,-73,-67,-67,-66,13
-73,-67,-67,-66,-80,13
-67,-67,-66,-80,-67,13
-67,-66,-80,-67,-70,13
-66,-80,-67,-70,-69,13
-80,-67,-70,-69,-66,13
-67,-70,-69,-66,-79,13
-70,-69,-66,-79,-79,13
-69,-66,-79,-79,-79,13
-66,-79,-79,-79,-76,13
-79,-79,-79,-76,-69,13
-79,-79,-76,-69,-70,13
-79,-76,-69,-70,-72,13
-76,-69,-70,-72,-66,13
-69,-70,-72,-66,-80,13
-70,-72,-66,-80,-67,13
-72,-66,-80,-67,-68,13
-66,-80,-67,-68,-79,13
-80,-67,-68,-79,-69,13
-67,-68,-79,-69,-81,13
-68,-79,-69,-81,-73,13
-79,-69,-81,-73,-68,13
-69,-81,-73,-68,-69,13
-81,-73,-68,-69,-81,13
-73,-68,-69,-81,-67,13
-68,-69,-81,-67,-81,13
-69,-81,-67,-81,-67,13
-81,-67,-81,-67,-67,13
-67,-81,-67,-67,-81,13
-81,-67,-67,-81,-66,13
-67,-67,-81,-66,-81,13
-67,-81,-66,-81,-69,13
-81,-66,-81,-69,-69,13
-66,-81,-69,-69,-69,13
-81,-69,-69,-69,-67,13
-69,-69,-69,-67,-66,13
-69,-69,-67,-66,-79,13
-69,-67,-66,-79,-67,13
-67,-66,-79,-67,-68,13
-66,-79,-67,-68,-81,13
-79,-67,-68,-81,-66,13
-67,-68,-81,-66,-66,13
-68,-81,-66,-66,-82,13
-81,-66,-66,-82,-67,13
-66,-66,-82,-67,-77,13
-66,-82,-67,-77,-83,13
-82,-67,-77,-83,-67,13
-67,-77,-83,-67,-79,13
-77,-83,-67,-79,-82,13
-83,-67,-79,-82,-66,13
-67,-79,-82,-66,-67,13
-79,-82,-66,-67,-81,13
-82,-66,-67,-81,-69,13
-66,-67,-81,-69,-82,13
-67,-81,-69,-82,-64,13
-81,-69,-82,-64,-81,13
-69,-82,-64,-81,-67,13
-82,-64,-81,-67,-69,13
-64,-81,-67,-69,-67,13
-81,-67,-69,-67,-64,13
-67,-69,-67,-64,-67,13
-69,-67,-64,-67,-67,13
-67,-64,-67,-67,-79,13
-64,-67,-67,-79,-81,13
-67,-67,-79,-81,-79,13
-67,-79,-81,-79,-79,13
-79,-81,-79,-79,-69,13
-81,-79,-79,-69,-67,13
-79,-79,-69,-67,-69,13
-79,-69,-67,-69,-66,13
-69,-67,-69,-66,-82,13
-67,-69,-66,-82,-79,13
-69,-66,-82,-79,-79,13
-66,-82,-79,-79,-73,13
-82,-79,-79,-73,-75,13
-79,-79,-73,-75,-67,13
-79,-73,-75,-67,-67,13
-66,-66,-61,-69,-66,13
-66,-61,-69,-66,-70,13
-61,-69,-66,-70,-70,13
-69,-66,-70,-70,-64,13
-66,-70,-70,-64,-69,13
-70,-70,-64,-69,-66,13
-70,-64,-69,-66,-64,13
-64,-69,-66,-64,-69,13
-69,-66,-64,-69,-65,13
-66,-64,-69,-65,-64,13
-64,-69,-65,-64,-69,13
-69,-65,-64,-69,-67,13
-65,-64,-69,-67,-67,13
-64,-69,-67,-67,-70,13
-69,-67,-67,-70,-64,13
-67,-67,-70,-64,-70,13
-67,-70,-64,-70,-69,13
-70,-64,-70,-69,-64,13
-64,-70,-69,-64,-64,13
-70,-69,-64,-64,-69,13
-69,-64,-64,-69,-68,13
-64,-64,-69,-68,-69,13
-64,-69,-68,-69,-69,13
-69,-68,-69,-69,-69,13
-68,-69,-69,-69,-69,13
-69,-69,-69,-69,-67,13
-69,-69,-69,-67,-71,13
-69,-69,-67,-71,-70,13
-69,-67,-71,-70,-69,13
-67,-71,-70,-69,-66,13
-71,-70,-69,-66,-71,13
-70,-69,-66,-71,-67,13
-69,-66,-71,-67,-72,13
-66,-71,-67,-72,-64,13
-71,-67,-72,-64,-67,13
-67,-72,-64,-67,-66,13
-72,-64,-67,-66,-67,13
-64,-67,-66,-67,-72,13
-67,-66,-67,-72,-64,13
-66,-67,-72,-64,-64,13
-67,-72,-64,-64,-72,13
-72,-64,-64,-72,-72,13
-64,-64,-72,-72,-71,13
-64,-72,-72,-71,-64,13
-72,-72,-71,-64,-67,13
-72,-71,-64,-67,-69,13
-71,-64,-67,-69,-65,13
-64,-67,-69,-65,-64,13
-67,-69,-65,-64,-72,13
-69,-65,-64,-72,-68,13
-65,-64,-72,-68,-64,13
-64,-72,-68,-64,-65,13
-72,-68,-64,-65,-66,13
-68,-64,-65,-66,-66,13
-64,-65,-66,-66,-70,13
-65,-66,-66,-70,-70,13
-66,-66,-70,-70,-64,13
-66,-70,-70,-64,-66,13
-70,-70,-64,-66,-66,13
-70,-64,-66,-66,-67,13
-64,-66,-66,-67,-70,13
-66,-66,-67,-70,-69,13
-66,-67,-70,-69,-69,13
-67,-70,-69,-69,-70,13
-70,-69,-69,-70,-68,13
-69,-69,-70,-68,-67,13
-69,-70,-68,-67,-66,13
-70,-68,-67,-66,-67,13
-68,-67,-66,-67,-67,13
-67,-66,-67,-67,-65,13
-66,-67,-67,-65,-64,13
-67,-67,-65,-64,-70,13
-67,-65,-64,-70,-64,13
-65,-64,-70,-64,-66,13
-64,-70,-64,-66,-64,13
-70,-64,-66,-64,-64,13
-64,-66,-64,-64,-66,13
-66,-64,-64,-66,-64,13
-64,-64,-66,-64,-72,13
-64,-66,-64,-72,-66,13
-66,-64,-72,-66,-69,13
-64,-72,-66,-69,-67,13
-72,-66,-69,-67,-64,13
-66,-69,-67,-64,-70,13
-69,-67,-64,-70,-66,13
-67,-64,-70,-66,-63,13
-64,-70,-66,-63,-66,13
-70,-66,-63,-66,-66,13
-66,-63,-66,-66,-67,13
-63,-66,-66,-67,-66,13
-66,-66,-67,-66,-69,13
-66,-67,-66,-69,-67,13
-67,-66,-69,-67,-64,13
-66,-69,-67,-64,-66,13
-69,-67,-64,-66,-69,13
-67,-64,-66,-69,-63,13
-64,-66,-69,-63,-64,13
-66,-69,-63,-64,-71,13
-69,-63,-64,-71,-64,13
-63,-64,-71,-64,-61,13
-64,-71,-64,-61,-66,13
-71,-64,-61,-66,-67,13
-64,-61,-66,-67,-63,13
-61,-66,-67,-63,-66,13
-66,-67,-63,-66,-67,13
-67,-63,-66,-67,-64,13
-63,-66,-67,-64,-68,13
-66,-67,-64,-68,-66,13
-67,-64,-68,-66,-64,13
-64,-68,-66,-64,-70,13
-68,-66,-64,-70,-64,13
-66,-64,-70,-64,-64,13
-64,-70,-64,-64,-66,13
-70,-64,-64,-66,-72,13
-64,-64,-66,-72,-63,13
-64,-66,-72,-63,-65,13
-66,-72,-63,-65,-66,13
-72,-63,-65,-66,-64,13
-63,-65,-66,-64,-67,13
-65,-66,-64,-67,-64,13
-66,-64,-67,-64,-67,13
-64,-67,-64,-67,-70,13
-67,-64,-67,-70,-67,13
-64,-67,-70,-67,-66,13
-67,-70,-67,-66,-71,13
-70,-67,-66,-71,-63,13
-67,-66,-71,-63,-66,13
-66,-71,-63,-66,-69,13
-71,-63,-66,-69,-64,13
-63,-66,-69,-64,-65,13
-66,-69,-64,-65,-67,13
-69,-64,-65,-67,-64,13
-64,-65,-67,-64,-72,13
-65,-67,-64,-72,-67,13
-67,-64,-72,-67,-61,13
-64,-72,-67,-61,-64,13
-72,-67,-61,-64,-67,13
-67,-61,-64,-67,-70,13
-61,-64,-67,-70,-70,13
-64,-67,-70,-70,-68,13
-67,-70,-70,-68,-67,13
-70,-70,-68,-67,-64,13
-70,-68,-67,-64,-67,13
-68,-67,-64,-67,-72,13
-67,-64,-67,-72,-69,13
-64,-67,-72,-69,-61,13
-67,-72,-69,-61,-67,13
-72,-69,-61,-67,-67,13
-69,-61,-67,-67,-67,13
-61,-67,-67,-67,-64,13
-67,-67,-67,-64,-69,13
-67,-67,-64,-69,-70,13
-67,-64,-69,-70,-64,13
-64,-69,-70,-64,-64,13
-69,-70,-64,-64,-69,13
-70,-64,-64,-69,-64,13
-64,-64,-69,-64,-64,13
-64,-69,-64,-64,-70,13
-69,-64,-64,-70,-64,13
-64,-64,-70,-64,-67,13
-64,-70,-64,-67,-64,13
-70,-64,-67,-64,-72,13
-64,-67,-64,-72,-63,13
-67,-64,-72,-63,-70,13
-64,-72,-63,-70,-65,13
-72,-63,-70,-65,-67,13
-63,-70,-65,-67,-65,13
-70,-65,-67,-65,-64,13
-65,-67,-65,-64,-70,13
-67,-65,-64,-70,-69,13
-65,-64,-70,-69,-67,13
-64,-70,-69,-67,-67,13
-70,-69,-67,-67,-64,13
-69,-67,-67,-64,-66,13
-67,-67,-64,-66,-72,13
-67,-64,-66,-72,-64,13
-64,-66,-72,-64,-70,13
-66,-72,-64,-70,-71,13
-72,-64,-70,-71,-70,13
-64,-70,-71,-70,-69,13
-70,-71,-70,-69,-65,13
-71,-70,-69,-65,-71,13
-70,-69,-65,-71,-64,13
-69,-65,-71,-64,-64,13
-65,-71,-64,-64,-67,13
-71,-64,-64,-67,-72,13
-64,-64,-67,-72,-67,13
-64,-67,-72,-67,-70,13
-67,-72,-67,-70,-64,13
-72,-67,-70,-64,-67,13
-67,-70,-64,-67,-69,13
-70,-64,-67,-69,-70,13
-64,-67,-69,-70,-66,13
-67,-69,-70,-66,-63,13
-69,-70,-66,-63,-70,13
-70,-66,-63,-70,-70,13
-66,-63,-70,-70,-69,13
-63,-70,-70,-69,-70,13
-70,-70,-69,-70,-68,13
-70,-69,-70,-68,-69,13
-69,-70,-68,-69,-67,13
-70,-68,-69,-67,-63,13
-68,-69,-67,-63,-64,13
-69,-67,-63,-64,-64,13
-67,-63,-64,-64,-66,13
-63,-64,-64,-66,-68,13
-64,-64,-66,-68,-64,13
-64,-66,-68,-64,-67,13
-66,-68,-64,-67,-69,13
-68,-64,-67,-69,-67,13
-64,-67,-69,-67,-67,13
-67,-69,-67,-67,-64,13
-69,-67,-67,-64,-67,13
-67,-67,-64,-67,-63,13
-67,-64,-67,-63,-68,13
-64,-67,-63,-68,-69,13
-67,-63,-68,-69,-66,13
-63,-68,-69,-66,-63,13
-68,-69,-66,-63,-67,13
-69,-66,-63,-67,-69,13
-66,-63,-67,-69,-69,13
-63,-67,-69,-69,-66,13
-67,-69,-69,-66,-69,13
-69,-69,-66,-69,-66,13
-69,-66,-69,-66,-68,13
-66,-69,-66,-68,-69,13
-69,-66,-68,-69,-66,13
-66,-68,-69,-66,-67,13
-68,-69,-66,-67,-70,13
-69,-66,-67,-70,-72,13
-66,-67,-70,-72,-70,13
-67,-70,-72,-70,-71,13
-70,-72,-70,-71,-66,13
-72,-70,-71,-66,-67,13
-70,-71,-66,-67,-67,13
-71,-66,-67,-67,-69,13
-66,-67,-67,-69,-67,13
-67,-67,-69,-67,-66,13
-67,-69,-67,-66,-64,13
-69,-67,-66,-64,-66,13
-67,-66,-64,-66,-64,13
-66,-64,-66,-64,-67,13
-64,-66,-64,-67,-67,13
-66,-64,-67,-67,-66,13
-64,-67,-67,-66,-69,13
-67,-67,-66,-69,-64,13
-67,-66,-69,-64,-69,13
-66,-69,-64,-69,-70,13
-69,-64,-69,-70,-64,13
-64,-69,-70,-64,-69,13
-69,-70,-64,-69,-70,13
-70,-64,-69,-70,-70,13
-64,-69,-70,-70,-69,13
-69,-70,-70,-69,-66,13
-78,-63,-73,-61,-77,13
-63,-73,-61,-77,-84,13
-73,-61,-77,-84,-71,13
-61,-77,-84,-71,-79,13
-77,-84,-71,-79,-64,13
-84,-71,-79,-64,-78,13
-71,-79,-64,-78,-64,13
-79,-64,-78,-64,-63,13
-64,-78,-64,-63,-79,13
-78,-64,-63,-79,-73,13
-64,-63,-79,-73,-79,13
-63,-79,-73,-79,-75,13
-79,-73,-79,-75,-70,13
-73,-79,-75,-70,-62,13
-79,-75,-70,-62,-69,13
-75,-70,-62,-69,-78,13
-70,-62,-69,-78,-78,13
-62,-69,-78,-78,-76,13
-69,-78,-78,-76,-78,13
-78,-78,-76,-78,-70,13
-78,-76,-78,-70,-62,13
-76,-78,-70,-62,-76,13
-78,-70,-62,-76,-78,13
-70,-62,-76,-78,-75,13
-62,-76,-78,-75,-78,13
-76,-78,-75,-78,-75,13
-78,-75,-78,-75,-69,13
-75,-78,-75,-69,-76,13
-78,-75,-69,-76,-77,13
-75,-69,-76,-77,-77,13
-69,-76,-77,-77,-76,13
-76,-77,-77,-76,-75,13
-77,-77,-76,-75,-76,13
-77,-76,-75,-76,-74,13
-76,-75,-76,-74,-62,13
-75,-76,-74,-62,-61,13
-76,-74,-62,-61,-76,13
-74,-62,-61,-76,-74,13
-62,-61,-76,-74,-76,13
-61,-76,-74,-76,-63,13
-76,-74,-76,-63,-77,13
-74,-76,-63,-77,-77,13
-76,-63,-77,-77,-78,13
-63,-77,-77,-78,-75,13
-77,-77,-78,-75,-76,13
-77,-78,-75,-76,-76,13
-78,-75,-76,-76,-77,13
-75,-76,-76,-77,-75,13
-76,-76,-77,-75,-63,13
-76,-77,-75,-63,-78,13
-77,-75,-63,-78,-78,13
-75,-63,-78,-78,-64,13
-63,-78,-78,-64,-61,13
-78,-78,-64,-61,-77,13
-78,-64,-61,-77,-60,13
-64,-61,-77,-60,-76,13
-61,-77,-60,-76,-60,13
-77,-60,-76,-60,-61,13
-60,-76,-60,-61,-63,13
-76,-60,-61,-63,-73,13
-60,-61,-63,-73,-75,13
-61,-63,-73,-75,-63,13
-63,-73,-75,-63,-63,13
-73,-75,-63,-63,-76,13
-75,-63,-63,-76,-63,13
-63,-63,-76,-63,-63,13
-63,-76,-63,-63,-76,13
-76,-63,-63,-76,-78,13
-63,-63,-76,-78,-75,13
-63,-76,-78,-75,-79,13
-76,-78,-75,-79,-80,13
-78,-75,-79,-80,-63,13
-75,-79,-80,-63,-78,13
-79,-80,-63,-78,-75,13
-80,-63,-78,-75,-75,13
-63,-78,-75,-75,-80,13
-78,-75,-75,-80,-63,13
-75,-75,-80,-63,-64,13
-75,-80,-63,-64,-61,13
-80,-63,-64,-61,-63,13
-63,-64,-61,-63,-76,13
-64,-61,-63,-76,-64,13
-61,-63,-76,-64,-61,13
-63,-76,-64,-61,-77,13
-76,-64,-61,-77,-75,13
-64,-61,-77,-75,-76,13
-61,-77,-75,-76,-77,13
-77,-75,-76,-77,-78,13
-75,-76,-77,-78,-61,13
-76,-77,-78,-61,-75,13
-77,-78,-61,-75,-76,13
-78,-61,-75,-76,-64,13
-61,-75,-76,-64,-76,13
-75,-76,-64,-76,-78,13
-76,-64,-76,-78,-75,13
-64,-76,-78,-75,-78,13
-76,-78,-75,-78,-81,13
-78,-75,-78,-81,-78,13
-75,-78,-81,-78,-76,13
-78,-81,-78,-76,-64,13
-81,-78,-76,-64,-80,13
-78,-76,-64,-80,-80,13
-76,-64,-80,-80,-64,13
-64,-80,-80,-64,-76,13
-80,-80,-64,-76,-75,13
-80,-64,-76,-75,-80,13
-64,-76,-75,-80,-69,13
-76,-75,-80,-69,-75,13
-75,-80,-69,-75,-70,13
-80,-69,-75,-70,-61,13
-69,-75,-70,-61,-78,13
-75,-70,-61,-78,-64,13
-70,-61,-78,-64,-62,13
-61,-78,-64,-62,-79,13
-78,-64,-62,-79,-76,13
-64,-62,-79,-76,-76,13
-62,-79,-76,-76,-75,13
-79,-76,-76,-75,-67,13
-76,-76,-75,-67,-63,13
-76,-75,-67,-63,-76,13
-75,-67,-63,-76,-79,13
