x1,x2,x3,x4,x5,distance
-61,-81,-70,-70,-81,18
-81,-70,-70,-81,-58,18
-70,-70,-81,-58,-79,18
-70,-81,-58,-79,-61,18
-81,-58,-79,-61,-61,18
-58,-79,-61,-61,-61,18
-79,-61,-61,-61,-61,18
-61,-61,-61,-61,-70,18
-61,-61,-61,-70,-70,18
-61,-61,-70,-70,-67,18
-61,-70,-70,-67,-72,18
-70,-70,-67,-72,-79,18
-70,-67,-72,-79,-67,18
-67,-72,-79,-67,-70,18
-72,-79,-67,-70,-80,18
-79,-67,-70,-80,-70,18
-67,-70,-80,-70,-80,18
-70,-80,-70,-80,-61,18
-80,-70,-80,-61,-61,18
-70,-80,-61,-61,-61,18
-80,-61,-61,-61,-61,18
-61,-61,-61,-61,-61,18
-61,-61,-61,-61,-61,18
-61,-61,-61,-61,-70,18
-61,-61,-61,-70,-80,18
-61,-61,-70,-80,-70,18
-61,-70,-80,-70,-70,18
-70,-80,-70,-70,-70,18
-80,-70,-70,-70,-80,18
-70,-70,-70,-80,-70,18
-70,-70,-80,-70,-70,18
-70,-80,-70,-70,-80,18
-80,-70,-70,-80,-61,18
-70,-70,-80,-61,-70,18
-70,-80,-61,-70,-68,18
-80,-61,-70,-68,-80,18
-61,-70,-68,-80,-61,18
-70,-68,-80,-61,-61,18
-68,-80,-61,-61,-70,18
-80,-61,-61,-70,-61,18
-61,-61,-70,-61,-80,18
-61,-70,-61,-80,-61,18
-70,-61,-80,-61,-70,18
-61,-80,-61,-70,-61,18
-80,-61,-70,-61,-61,18
-61,-70,-61,-61,-81,18
-70,-61,-61,-81,-78,18
-61,-61,-81,-78,-70,18
-61,-81,-78,-70,-71,18
-81,-78,-70,-71,-61,18
-78,-70,-71,-61,-70,18
-70,-71,-61,-70,-81,18
-71,-61,-70,-81,-70,18
-61,-70,-81,-70,-61,18
-70,-81,-70,-61,-61,18
-81,-70,-61,-61,-61,18
-70,-61,-61,-61,-81,18
-61,-61,-61,-81,-80,18
-61,-61,-81,-80,-61,18
-61,-81,-80,-61,-79,18
-81,-80,-61,-79,-79,18
-80,-61,-79,-79,-70,18
-61,-79,-79,-70,-67,18
-79,-79,-70,-67,-61,18
-79,-70,-67,-61,-70,18
-70,-67,-61,-70,-79,18
-67,-61,-70,-79,-81,18
-61,-70,-79,-81,-61,18
-70,-79,-81,-61,-79,18
-79,-81,-61,-79,-70,18
-81,-61,-79,-70,-70,18
-61,-79,-70,-70,-69,18
-79,-70,-70,-69,-58,18
-70,-70,-69,-58,-70,18
-70,-69,-58,-70,-61,18
-69,-58,-70,-61,-61,18
-58,-70,-61,-61,-67,18
-70,-61,-61,-67,-81,18
-61,-61,-67,-81,-61,18
-61,-67,-81,-61,-72,18
-67,-81,-61,-72,-61,18
-81,-61,-72,-61,-70,18
-61,-72,-61,-70,-61,18
-72,-61,-70,-61,-61,18
-61,-70,-61,-61,-61,18
-70,-61,-61,-61,-72,18
-61,-61,-61,-72,-72,18
-61,-61,-72,-72,-79,18
-61,-72,-72,-79,-69,18
-72,-72,-79,-69,-72,18
-72,-79,-69,-72,-72,18
-79,-69,-72,-72,-69,18
-69,-72,-72,-69,-69,18
-72,-72,-69,-69,-80,18
-72,-69,-69,-80,-61,18
-69,-69,-80,-61,-72,18
-69,-80,-61,-72,-61,18
-80,-61,-72,-61,-61,18
-61,-72,-61,-61,-61,18
-72,-61,-61,-61,-81,18
-61,-61,-61,-81,-61,18
-61,-61,-81,-61,-61,18
-61,-81,-61,-61,-81,18
-81,-61,-61,-81,-70,18
-61,-61,-81,-70,-81,18
-61,-81,-70,-81,-81,18
-81,-70,-81,-81,-61,18
-70,-81,-81,-61,-72,18
-81,-81,-61,-72,-61,18
-81,-61,-72,-61,-72,18
-76,-61,-78,-60,-76,18
-61,-78,-60,-76,-79,18
-78,-60,-76,-79,-78,18
-60,-76,-79,-78,-84,18
-76,-79,-78,-84,-72,18
-79,-78,-84,-72,-87,18
-78,-84,-72,-87,-72,18
-84,-72,-87,-72,-61,18
-72,-87,-72,-61,-62,18
-87,-72,-61,-62,-84,18
-72,-61,-62,-84,-85,18
-61,-62,-84,-85,-70,18
-62,-84,-85,-70,-61,18
-84,-85,-70,-61,-85,18
-85,-70,-61,-85,-72,18
-70,-61,-85,-72,-72,18
-61,-85,-72,-72,-60,18
-85,-72,-72,-60,-86,18
-72,-72,-60,-86,-72,18
-72,-60,-86,-72,-72,18
-60,-86,-72,-72,-85,18
-86,-72,-72,-85,-61,18
-72,-72,-85,-61,-61,18
-72,-85,-61,-61,-61,18
-85,-61,-61,-61,-73,18
-61,-61,-61,-73,-61,18
-61,-61,-73,-61,-85,18
-61,-73,-61,-85,-72,18
-73,-61,-85,-72,-73,18
-61,-85,-72,-73,-85,18
-85,-72,-73,-85,-63,18
-72,-73,-85,-63,-85,18
-73,-85,-63,-85,-85,18
-85,-63,-85,-85,-72,18
-63,-85,-85,-72,-72,18
-85,-85,-72,-72,-62,18
-85,-72,-72,-62,-72,18
-72,-72,-62,-72,-72,18
-72,-62,-72,-72,-81,18
-62,-72,-72,-81,-82,18
-72,-72,-81,-82,-82,18
-72,-81,-82,-82,-61,18
-81,-82,-82,-61,-63,18
-82,-82,-61,-63,-72,18
-82,-61,-63,-72,-63,18
-61,-63,-72,-63,-73,18
-63,-72,-63,-73,-79,18
-72,-63,-73,-79,-63,18
-63,-73,-79,-63,-81,18
-73,-79,-63,-81,-82,18
-79,-63,-81,-82,-61,18
-63,-81,-82,-61,-63,18
-81,-82,-61,-63,-61,18
-82,-61,-63,-61,-63,18
-61,-63,-61,-63,-61,18
-63,-61,-63,-61,-79,18
-61,-63,-61,-79,-81,18
-63,-61,-79,-81,-72,18
-61,-79,-81,-72,-81,18
-79,-81,-72,-81,-61,18
-81,-72,-81,-61,-73,18
-72,-81,-61,-73,-70,18
-81,-61,-73,-70,-72,18
-61,-73,-70,-72,-63,18
-73,-70,-72,-63,-63,18
-70,-72,-63,-63,-63,18
-72,-63,-63,-63,-73,18
-63,-63,-63,-73,-81,18
-63,-63,-73,-81,-61,18
-63,-73,-81,-61,-63,18
-73,-81,-61,-63,-72,18
-81,-61,-63,-72,-63,18
-61,-63,-72,-63,-72,18
-63,-72,-63,-72,-78,18
-72,-63,-72,-78,-72,18
-63,-72,-78,-72,-72,18
-72,-78,-72,-72,-81,18
-78,-72,-72,-81,-81,18
-72,-72,-81,-81,-63,18
-72,-81,-81,-63,-79,18
-81,-81,-63,-79,-72,18
-81,-63,-79,-72,-60,18
-63,-79,-72,-60,-72,18
-79,-72,-60,-72,-62,18
-72,-60,-72,-62,-81,18
-60,-72,-62,-81,-81,18
-72,-62,-81,-81,-61,18
-62,-81,-81,-61,-81,18
-81,-81,-61,-81,-81,18
-81,-61,-81,-81,-72,18
-61,-81,-81,-72,-61,18
-81,-81,-72,-61,-81,18
-81,-72,-61,-81,-72,18
-72,-61,-81,-72,-62,18
-61,-81,-72,-62,-72,18
-81,-72,-62,-72,-72,18
-72,-62,-72,-72,-72,18
-62,-72,-72,-72,-73,18
-72,-72,-72,-73,-72,18
-72,-72,-73,-72,-81,18
-72,-73,-72,-81,-61,18
-73,-72,-81,-61,-61,18
-72,-81,-61,-61,-82,18
-81,-61,-61,-82,-72,18
-61,-61,-82,-72,-62,18
-61,-82,-72,-62,-72,18
-82,-72,-62,-72,-62,18
-72,-62,-72,-62,-82,18
-62,-72,-62,-82,-82,18
-72,-62,-82,-82,-63,18
-62,-82,-82,-63,-72,18
-82,-82,-63,-72,-60,18
-82,-63,-72,-60,-72,18
-63,-72,-60,-72,-63,18
-72,-60,-72,-63,-61,18
-60,-72,-63,-61,-72,18
-72,-63,-61,-72,-79,18
-63,-61,-72,-79,-63,18
-61,-72,-79,-63,-81,18
-72,-79,-63,-81,-62,18
-79,-63,-81,-62,-61,18
-63,-81,-62,-61,-63,18
-81,-62,-61,-63,-61,18
-62,-61,-63,-61,-82,18
-61,-63,-61,-82,-82,18
-63,-61,-82,-82,-72,18
-61,-82,-82,-72,-72,18
-82,-82,-72,-72,-63,18
-82,-72,-72,-63,-81,18
-72,-72,-63,-81,-72,18
-72,-63,-81,-72,-63,18
-63,-81,-72,-63,-63,18
-81,-72,-63,-63,-63,18
-72,-63,-63,-63,-72,18
-63,-63,-63,-72,-82,18
-63,-63,-72,-82,-61,18
-63,-72,-82,-61,-72,18
-72,-82,-61,-72,-72,18
-82,-61,-72,-72,-82,18
-61,-72,-72,-82,-72,18
-72,-72,-82,-72,-63,18
-72,-82,-72,-63,-82,18
-82,-72,-63,-82,-81,18
-72,-63,-82,-81,-82,18
-63,-82,-81,-82,-72,18
-82,-81,-82,-72,-63,18
-81,-82,-72,-63,-63,18
-82,-72,-63,-63,-72,18
-72,-63,-63,-72,-63,18
-63,-63,-72,-63,-82,18
-63,-72,-63,-82,-82,18
-72,-63,-82,-82,-63,18
-63,-82,-82,-63,-72,18
-82,-82,-63,-72,-81,18
-82,-63,-72,-81,-81,18
-63,-72,-81,-81,-63,18
-72,-81,-81,-63,-62,18
-81,-81,-63,-62,-63,18
-81,-63,-62,-63,-63,18
-63,-62,-63,-63,-72,18
-62,-63,-63,-72,-63,18
-63,-63,-72,-63,-60,18
-63,-72,-63,-60,-63,18
-72,-63,-60,-63,-72,18
-63,-60,-63,-72,-63,18
-60,-63,-72,-63,-72,18
-63,-72,-63,-72,-72,18
-72,-63,-72,-72,-72,18
-63,-72,-72,-72,-81,18
-72,-72,-72,-81,-70,18
-72,-72,-81,-70,-81,18
-72,-81,-70,-81,-63,18
-81,-70,-81,-63,-73,18
-70,-81,-63,-73,-81,18
-81,-63,-73,-81,-62,18
-63,-73,-81,-62,-72,18
-73,-81,-62,-72,-73,18
-81,-62,-72,-73,-73,18
-62,-72,-73,-73,-61,18
-72,-73,-73,-61,-73,18
-73,-73,-61,-73,-73,18
-73,-61,-73,-73,-81,18
-61,-73,-73,-81,-73,18
-73,-73,-81,-73,-73,18
-73,-81,-73,-73,-81,18
-81,-73,-73,-81,-65,18
-73,-73,-81,-65,-81,18
-73,-81,-65,-81,-73,18
-81,-65,-81,-73,-75,18
-65,-81,-73,-75,-81,18
-81,-73,-75,-81,-61,18
-73,-75,-81,-61,-63,18
-75,-81,-61,-63,-81,18
-81,-61,-63,-81,-73,18
-61,-63,-81,-73,-61,18
-63,-81,-73,-61,-71,18
-81,-73,-61,-71,-78,18
-73,-61,-71,-78,-61,18
-61,-71,-78,-61,-63,18
-71,-78,-61,-63,-63,18
-78,-61,-63,-63,-63,18
-61,-63,-63,-63,-61,18
-63,-63,-63,-61,-82,18
-63,-63,-61,-82,-81,18
-63,-61,-82,-81,-83,18
-61,-82,-81,-83,-73,18
-82,-81,-83,-73,-63,18
-81,-83,-73,-63,-61,18
-83,-73,-63,-61,-81,18
-73,-63,-61,-81,-82,18
-63,-61,-81,-82,-63,18
-61,-81,-82,-63,-66,18
-81,-82,-63,-66,-73,18
-82,-63,-66,-73,-72,18
-63,-66,-73,-72,-81,18
-68,-66,-69,-70,-64,18
-66,-69,-70,-64,-67,18
-69,-70,-64,-67,-67,18
-70,-64,-67,-67,-70,18
-64,-67,-67,-70,-72,18
-67,-67,-70,-72,-72,18
-67,-70,-72,-72,-69,18
-70,-72,-72,-69,-66,18
-72,-72,-69,-66,-72,18
-72,-69,-66,-72,-66,18
-69,-66,-72,-66,-70,18
-66,-72,-66,-70,-69,18
-72,-66,-70,-69,-70,18
-66,-70,-69,-70,-67,18
-70,-69,-70,-67,-72,18
-69,-70,-67,-72,-69,18
-70,-67,-72,-69,-68,18
-67,-72,-69,-68,-71,18
-72,-69,-68,-71,-72,18
-69,-68,-71,-72,-46,18
-68,-71,-72,-46,-71,18
-71,-72,-46,-71,-64,18
-72,-46,-71,-64,-67,18
-46,-71,-64,-67,-69,18
-71,-64,-67,-69,-69,18
-64,-67,-69,-69,-64,18
-67,-69,-69,-64,-67,18
-69,-69,-64,-67,-70,18
-69,-64,-67,-70,-66,18
-64,-67,-70,-66,-69,18
-67,-70,-66,-69,-64,18
-70,-66,-69,-64,-72,18
-66,-69,-64,-72,-69,18
-69,-64,-72,-69,-71,18
-64,-72,-69,-71,-72,18
-72,-69,-71,-72,-68,18
-69,-71,-72,-68,-69,18
-71,-72,-68,-69,-68,18
-72,-68,-69,-68,-67,18
-68,-69,-68,-67,-66,18
-69,-68,-67,-66,-67,18
-68,-67,-66,-67,-71,18
-67,-66,-67,-71,-67,18
-66,-67,-71,-67,-64,18
-67,-71,-67,-64,-67,18
-71,-67,-64,-67,-67,18
-67,-64,-67,-67,-70,18
-64,-67,-67,-70,-67,18
-67,-67,-70,-67,-64,18
-67,-70,-67,-64,-69,18
-70,-67,-64,-69,-64,18
-67,-64,-69,-64,-72,18
-64,-69,-64,-72,-67,18
-69,-64,-72,-67,-72,18
-64,-72,-67,-72,-68,18
-72,-67,-72,-68,-70,18
-67,-72,-68,-70,-69,18
-72,-68,-70,-69,-70,18
-68,-70,-69,-70,-67,18
-70,-69,-70,-67,-67,18
-69,-70,-67,-67,-72,18
-70,-67,-67,-72,-69,18
-67,-67,-72,-69,-72,18
-67,-72,-69,-72,-70,18
-72,-69,-72,-70,-70,18
-69,-72,-70,-70,-71,18
-72,-70,-70,-71,-67,18
-70,-70,-71,-67,-67,18
-70,-71,-67,-67,-69,18
-71,-67,-67,-69,-70,18
-67,-67,-69,-70,-64,18
-67,-69,-70,-64,-72,18
-69,-70,-64,-72,-72,18
-70,-64,-72,-72,-69,18
-64,-72,-72,-69,-69,18
-72,-72,-69,-69,-67,18
-72,-69,-69,-67,-69,18
-69,-69,-67,-69,-67,18
-69,-67,-69,-67,-69,18
-67,-69,-67,-69,-67,18
-69,-67,-69,-67,-67,18
-67,-69,-67,-67,-72,18
-69,-67,-67,-72,-70,18
-67,-67,-72,-70,-69,18
-67,-72,-70,-69,-69,18
-72,-70,-69,-69,-65,18
-70,-69,-69,-65,-69,18
-69,-69,-65,-69,-69,18
-69,-65,-69,-69,-69,18
-65,-69,-69,-69,-69,18
-69,-69,-69,-69,-67,18
-69,-69,-69,-67,-67,18
-69,-69,-67,-67,-68,18
-69,-67,-67,-68,-72,18
-67,-67,-68,-72,-67,18
-67,-68,-72,-67,-72,18
-68,-72,-67,-72,-68,18
-72,-67,-72,-68,-63,18
-67,-72,-68,-63,-72,18
-72,-68,-63,-72,-72,18
-68,-63,-72,-72,-63,18
-63,-72,-72,-63,-67,18
-72,-72,-63,-67,-72,18
-72,-63,-67,-72,-64,18
-63,-67,-72,-64,-64,18
-67,-72,-64,-64,-69,18
-72,-64,-64,-69,-67,18
-64,-64,-69,-67,-69,18
-64,-69,-67,-69,-67,18
-69,-67,-69,-67,-68,18
-67,-69,-67,-68,-68,18
-69,-67,-68,-68,-66,18
-67,-68,-68,-66,-72,18
-68,-68,-66,-72,-68,18
-68,-66,-72,-68,-65,18
-66,-72,-68,-65,-67,18
-72,-68,-65,-67,-67,18
-68,-65,-67,-67,-70,18
-65,-67,-67,-70,-73,18
-67,-67,-70,-73,-66,18
-67,-70,-73,-66,-69,18
-70,-73,-66,-69,-66,18
-73,-66,-69,-66,-72,18
-66,-69,-66,-72,-72,18
-69,-66,-72,-72,-66,18
-66,-72,-72,-66,-71,18
-72,-72,-66,-71,-72,18
-72,-66,-71,-72,-70,18
-66,-71,-72,-70,-72,18
-71,-72,-70,-72,-66,18
-72,-70,-72,-66,-70,18
-70,-72,-66,-70,-67,18
-72,-66,-70,-67,-68,18
-66,-70,-67,-68,-63,18
-70,-67,-68,-63,-68,18
-67,-68,-63,-68,-66,18
-68,-63,-68,-66,-69,18
-63,-68,-66,-69,-70,18
-68,-66,-69,-70,-65,18
-66,-69,-70,-65,-70,18
-69,-70,-65,-70,-70,18
-70,-65,-70,-70,-67,18
-65,-70,-70,-67,-67,18
-70,-70,-67,-67,-69,18
-70,-67,-67,-69,-72,18
-67,-67,-69,-72,-67,18
-67,-69,-72,-67,-70,18
-69,-72,-67,-70,-70,18
-72,-67,-70,-70,-66,18
-67,-70,-70,-66,-72,18
-70,-70,-66,-72,-70,18
-70,-66,-72,-70,-64,18
-66,-72,-70,-64,-70,18
-72,-70,-64,-70,-67,18
-70,-64,-70,-67,-70,18
-64,-70,-67,-70,-72,18
-70,-67,-70,-72,-69,18
-67,-70,-72,-69,-67,18
-70,-72,-69,-67,-63,18
-72,-69,-67,-63,-67,18
-69,-67,-63,-67,-66,18
-67,-63,-67,-66,-72,18
-63,-67,-66,-72,-70,18
-67,-66,-72,-70,-70,18
-66,-72,-70,-70,-70,18
-72,-70,-70,-70,-72,18
-70,-70,-70,-72,-72,18
-70,-70,-72,-72,-68,18
-70,-72,-72,-68,-70,18
-72,-72,-68,-70,-70,18
-72,-68,-70,-70,-70,18
-68,-70,-70,-70,-66,18
-70,-70,-70,-66,-64,18
-70,-70,-66,-64,-69,18
-70,-66,-64,-69,-67,18
-66,-64,-69,-67,-72,18
-64,-69,-67,-72,-61,18
-69,-67,-72,-61,-67,18
-67,-72,-61,-67,-72,18
-72,-61,-67,-72,-69,18
-61,-67,-72,-69,-69,18
-67,-72,-69,-69,-67,18
-72,-69,-69,-67,-67,18
-69,-69,-67,-67,-70,18
-69,-67,-67,-70,-66,18
-67,-67,-70,-66,-69,18
-67,-70,-66,-69,-64,18
-70,-66,-69,-64,-64,18
-66,-69,-64,-64,-70,18
-69,-64,-64,-70,-72,18
-64,-64,-70,-72,-71,18
-64,-70,-72,-71,-67,18
-70,-72,-71,-67,-73,18
-72,-71,-67,-73,-70,18
-71,-67,-73,-70,-68,18
-67,-73,-70,-68,-70,18
-73,-70,-68,-70,-71,18
-70,-68,-70,-71,-69,18
-68,-70,-71,-69,-67,18
-70,-71,-69,-67,-69,18
-71,-69,-67,-69,-70,18
-69,-67,-69,-70,-69,18
-67,-69,-70,-69,-72,18
-69,-70,-69,-72,-71,18
-70,-69,-72,-71,-70,18
-69,-72,-71,-70,-66,18
-72,-71,-70,-66,-70,18
-71,-70,-66,-70,-70,18
-70,-66,-70,-70,-70,18
-66,-70,-70,-70,-72,18
-70,-70,-70,-72,-67,18
-70,-70,-72,-67,-67,18
-70,-72,-67,-67,-70,18
-72,-67,-67,-70,-70,18
-67,-67,-70,-70,-67,18
-67,-70,-70,-67,-70,18
-70,-70,-67,-70,-70,18
-70,-67,-70,-70,-67,18
-67,-70,-70,-67,-67,18
-70,-70,-67,-67,-67,18
-70,-67,-67,-67,-70,18
-67,-67,-67,-70,-64,18
-67,-67,-70,-64,-66,18
-67,-70,-64,-66,-67,18
-70,-64,-66,-67,-69,18
-64,-66,-67,-69,-69,18
-66,-67,-69,-69,-70,18
-67,-69,-69,-70,-68,18
-69,-69,-70,-68,-68,18
-69,-70,-68,-68,-73,18
-70,-68,-68,-73,-69,18
-68,-68,-73,-69,-67,18
-68,-73,-69,-67,-64,18
-73,-69,-67,-64,-72,18
-69,-67,-64,-72,-67,18
-67,-64,-72,-67,-70,18
-64,-72,-67,-70,-66,18
-72,-67,-70,-66,-67,18
-67,-70,-66,-67,-70,18
-70,-66,-67,-70,-67,18
-66,-67,-70,-67,-72,18
-67,-70,-67,-72,-73,18
-70,-67,-72,-73,-66,18
-67,-72,-73,-66,-69,18
-72,-73,-66,-69,-67,18
-73,-66,-69,-67,-71,18
-66,-69,-67,-71,-67,18
-69,-67,-71,-67,-70,18
-67,-71,-67,-70,-66,18
-71,-67,-70,-66,-69,18
-67,-70,-66,-69,-69,18
-70,-66,-69,-69,-68,18
-66,-69,-69,-68,-72,18
-69,-69,-68,-72,-64,18
-69,-68,-72,-64,-66,18
-68,-72,-64,-66,-67,18
-72,-64,-66,-67,-72,18
-64,-66,-67,-72,-65,18
-66,-67,-72,-65,-64,18
-67,-72,-65,-64,-68,18
-72,-65,-64,-68,-72,18
-65,-64,-68,-72,-67,18
-64,-68,-72,-67,-67,18
-68,-72,-67,-67,-67,18
-72,-67,-67,-67,-72,18
-67,-67,-67,-72,-67,18
-67,-67,-72,-67,-63,18
-67,-72,-67,-63,-67,18
-72,-67,-63,-67,-66,18
-67,-63,-67,-66,-69,18
-63,-67,-66,-69,-67,18
-67,-66,-69,-67,-68,18
-66,-69,-67,-68,-69,18
-69,-67,-68,-69,-68,18
-67,-68,-69,-68,-66,18
-70,-67,-67,-72,-63,18
-67,-67,-72,-63,-72,18
-67,-72,-63,-72,-66,18
-72,-63,-72,-66,-72,18
-63,-72,-66,-72,-63,18
-72,-66,-72,-63,-70,18
-66,-72,-63,-70,-72,18
-72,-63,-70,-72,-72,18
-63,-70,-72,-72,-72,18
-70,-72,-72,-72,-67,18
-72,-72,-72,-67,-71,18
-72,-72,-67,-71,-72,18
-72,-67,-71,-72,-70,18
-67,-71,-72,-70,-72,18
-71,-72,-70,-72,-72,18
-72,-70,-72,-72,-68,18
-70,-72,-72,-68,-72,18
-72,-72,-68,-72,-72,18
-72,-68,-72,-72,-70,18
-68,-72,-72,-70,-66,18
-72,-72,-70,-66,-70,18
-72,-70,-66,-70,-68,18
-70,-66,-70,-68,-69,18
-66,-70,-68,-69,-67,18
-70,-68,-69,-67,-72,18
-68,-69,-67,-72,-70,18
-69,-67,-72,-70,-67,18
-67,-72,-70,-67,-67,18
-72,-70,-67,-67,-67,18
-70,-67,-67,-67,-64,18
-67,-67,-67,-64,-67,18
-67,-67,-64,-67,-67,18
-67,-64,-67,-67,-66,18
-64,-67,-67,-66,-66,18
-67,-67,-66,-66,-67,18
-67,-66,-66,-67,-67,18
-66,-66,-67,-67,-72,18
-66,-67,-67,-72,-67,18
-67,-67,-72,-67,-69,18
-67,-72,-67,-69,-72,18
-72,-67,-69,-72,-67,18
-67,-69,-72,-67,-72,18
-69,-72,-67,-72,-66,18
-72,-67,-72,-66,-69,18
-67,-72,-66,-69,-66,18
-72,-66,-69,-66,-72,18
-66,-69,-66,-72,-72,18
-69,-66,-72,-72,-67,18
-66,-72,-72,-67,-69,18
-72,-72,-67,-69,-69,18
-72,-67,-69,-69,-67,18
-67,-69,-69,-67,-67,18
-69,-69,-67,-67,-67,18
-69,-67,-67,-67,-67,18
-67,-67,-67,-67,-67,18
-67,-67,-67,-67,-70,18
-67,-67,-67,-70,-69,18
-67,-67,-70,-69,-67,18
-67,-70,-69,-67,-67,18
-70,-69,-67,-67,-72,18
-69,-67,-67,-72,-67,18
-67,-67,-72,-67,-70,18
-67,-72,-67,-70,-67,18
-72,-67,-70,-67,-70,18
-67,-70,-67,-70,-67,18
-70,-67,-70,-67,-69,18
-67,-70,-67,-69,-67,18
-70,-67,-69,-67,-70,18
-67,-69,-67,-70,-69,18
-69,-67,-70,-69,-69,18
-67,-70,-69,-69,-70,18
-70,-69,-69,-70,-70,18
-69,-69,-70,-70,-67,18
-69,-70,-70,-67,-66,18
-70,-70,-67,-66,-67,18
-70,-67,-66,-67,-72,18
-67,-66,-67,-72,-66,18
-66,-67,-72,-66,-72,18
-67,-72,-66,-72,-72,18
-72,-66,-72,-72,-71,18
-66,-72,-72,-71,-66,18
-72,-72,-71,-66,-70,18
-72,-71,-66,-70,-72,18
-71,-66,-70,-72,-67,18
-66,-70,-72,-67,-71,18
-70,-72,-67,-71,-67,18
-72,-67,-71,-67,-72,18
-67,-71,-67,-72,-70,18
-71,-67,-72,-70,-69,18
-67,-72,-70,-69,-69,18
-72,-70,-69,-69,-72,18
-70,-69,-69,-72,-67,18
-69,-69,-72,-67,-70,18
-69,-72,-67,-70,-69,18
-72,-67,-70,-69,-72,18
-67,-70,-69,-72,-66,18
-70,-69,-72,-66,-69,18
-69,-72,-66,-69,-72,18
-72,-66,-69,-72,-69,18
-66,-69,-72,-69,-72,18
-69,-72,-69,-72,-68,18
-72,-69,-72,-68,-67,18
-69,-72,-68,-67,-72,18
-72,-68,-67,-72,-72,18
-68,-67,-72,-72,-69,18
-67,-72,-72,-69,-72,18
-72,-72,-69,-72,-66,18
-72,-69,-72,-66,-72,18
-69,-72,-66,-72,-67,18
-72,-66,-72,-67,-69,18
-66,-72,-67,-69,-66,18
-72,-67,-69,-66,-72,18
-67,-69,-66,-72,-67,18
-69,-66,-72,-67,-72,18
-66,-72,-67,-72,-70,18
