x1,x2,x3,x4,x5,distance
-66,-66,-64,-77,-66,25
-66,-64,-77,-66,-69,25
-64,-77,-66,-69,-64,25
-77,-66,-69,-64,-67,25
-66,-69,-64,-67,-76,25
-69,-64,-67,-76,-69,25
-64,-67,-76,-69,-69,25
-67,-76,-69,-69,-68,25
-76,-69,-69,-68,-76,25
-69,-69,-68,-76,-64,25
-69,-68,-76,-64,-69,25
-68,-76,-64,-69,-76,25
-76,-64,-69,-76,-63,25
-64,-69,-76,-63,-73,25
-69,-76,-63,-73,-68,25
-76,-63,-73,-68,-63,25
-63,-73,-68,-63,-69,25
-73,-68,-63,-69,-77,25
-68,-63,-69,-77,-66,25
-63,-69,-77,-66,-77,25
-69,-77,-66,-77,-69,25
-77,-66,-77,-69,-66,25
-66,-77,-69,-66,-72,25
-77,-69,-66,-72,-66,25
-69,-66,-72,-66,-76,25
-66,-72,-66,-76,-69,25
-72,-66,-76,-69,-71,25
-66,-76,-69,-71,-77,25
-76,-69,-71,-77,-69,25
-69,-71,-77,-69,-77,25
-71,-77,-69,-77,-68,25
-77,-69,-77,-68,-77,25
-69,-77,-68,-77,-77,25
-77,-68,-77,-77,-71,25
-68,-77,-77,-71,-69,25
-77,-77,-71,-69,-69,25
-77,-71,-69,-69,-69,25
-71,-69,-69,-69,-66,25
-69,-69,-69,-66,-69,25
-69,-69,-66,-69,-69,25
-69,-66,-69,-69,-67,25
-66,-69,-69,-67,-66,25
-69,-69,-67,-66,-66,25
-69,-67,-66,-66,-77,25
-67,-66,-66,-77,-76,25
-66,-66,-77,-76,-66,25
-66,-77,-76,-66,-77,25
-77,-76,-66,-77,-66,25
-76,-66,-77,-66,-76,25
-66,-77,-66,-76,-66,25
-77,-66,-76,-66,-69,25
-66,-76,-66,-69,-69,25
-76,-66,-69,-69,-66,25
-66,-69,-69,-66,-69,25
-69,-69,-66,-69,-66,25
-69,-66,-69,-66,-66,25
-66,-69,-66,-66,-66,25
-69,-66,-66,-66,-64,25
-66,-66,-66,-64,-66,25
-66,-66,-64,-66,-64,25
-66,-64,-66,-64,-69,25
-64,-66,-64,-69,-66,25
-66,-64,-69,-66,-63,25
-64,-69,-66,-63,-63,25
-69,-66,-63,-63,-63,25
-66,-63,-63,-63,-63,25
-63,-63,-63,-63,-76,25
-63,-63,-63,-76,-76,25
-63,-63,-76,-76,-66,25
-63,-76,-76,-66,-69,25
-76,-76,-66,-69,-66,25
-76,-66,-69,-66,-66,25
-66,-69,-66,-66,-66,25
-69,-66,-66,-66,-73,25
-66,-66,-66,-73,-76,25
-66,-66,-73,-76,-66,25
-66,-73,-76,-66,-69,25
-73,-76,-66,-69,-71,25
-76,-66,-69,-71,-69,25
-66,-69,-71,-69,-66,25
-69,-71,-69,-66,-67,25
-71,-69,-66,-67,-76,25
-69,-66,-67,-76,-69,25
-66,-67,-76,-69,-66,25
-67,-76,-69,-66,-76,25
-76,-69,-66,-76,-66,25
-69,-66,-76,-66,-66,25
-66,-76,-66,-66,-73,25
-76,-66,-66,-73,-69,25
-66,-66,-73,-69,-69,25
-66,-73,-69,-69,-66,25
-73,-69,-69,-66,-66,25
-69,-69,-66,-66,-69,25
-69,-66,-66,-69,-66,25
-66,-66,-69,-66,-76,25
-66,-69,-66,-76,-69,25
-69,-66,-76,-69,-77,25
-66,-76,-69,-77,-66,25
-76,-69,-77,-66,-63,25
-69,-77,-66,-63,-69,25
-77,-66,-63,-69,-73,25
-66,-63,-69,-73,-66,25
-63,-69,-73,-66,-66,25
-69,-73,-66,-66,-76,25
-73,-66,-66,-76,-66,25
-66,-66,-76,-66,-69,25
-66,-76,-66,-69,-66,25
-76,-66,-69,-66,-63,25
-66,-69,-66,-63,-69,25
-69,-66,-63,-69,-66,25
