x1,x2,x3,x4,x5,distance
-79,-81,-82,-75,-79,24
-81,-82,-75,-79,-78,24
-82,-75,-79,-78,-80,24
-75,-79,-78,-80,-78,24
-79,-78,-80,-78,-78,24
-78,-80,-78,-78,-79,24
-80,-78,-78,-79,-82,24
-78,-78,-79,-82,-78,24
-78,-79,-82,-78,-78,24
-79,-82,-78,-78,-80,24
-82,-78,-78,-80,-80,24
-78,-78,-80,-80,-80,24
-78,-80,-80,-80,-78,24
-80,-80,-80,-78,-80,24
-80,-80,-78,-80,-80,24
-80,-78,-80,-80,-80,24
-78,-80,-80,-80,-78,24
-80,-80,-80,-78,-81,24
-80,-80,-78,-81,-82,24
-80,-78,-81,-82,-82,24
-78,-81,-82,-82,-82,24
-81,-82,-82,-82,-82,24
-82,-82,-82,-82,-78,24
-82,-82,-82,-78,-82,24
-82,-82,-78,-82,-83,24
-82,-78,-82,-83,-81,24
-78,-82,-83,-81,-80,24
-82,-83,-81,-80,-78,24
-83,-81,-80,-78,-78,24
-81,-80,-78,-78,-78,24
-80,-78,-78,-78,-78,24
-78,-78,-78,-78,-82,24
-78,-78,-78,-82,-80,24
-78,-78,-82,-80,-82,24
-78,-82,-80,-82,-78,24
-82,-80,-82,-78,-80,24
-80,-82,-78,-80,-82,24
-82,-78,-80,-82,-82,24
-78,-80,-82,-82,-83,24
-80,-82,-82,-83,-82,24
-82,-82,-83,-82,-79,24
-82,-83,-82,-79,-78,24
-83,-82,-79,-78,-81,24
-82,-79,-78,-81,-81,24
-79,-78,-81,-81,-83,24
-78,-81,-81,-83,-78,24
-81,-81,-83,-78,-82,24
-81,-83,-78,-82,-81,24
-83,-78,-82,-81,-78,24
-78,-82,-81,-78,-82,24
-82,-81,-78,-82,-82,24
-81,-78,-82,-82,-78,24
-78,-82,-82,-78,-80,24
-82,-82,-78,-80,-80,24
-82,-78,-80,-80,-81,24
-78,-80,-80,-81,-82,24
-80,-80,-81,-82,-82,24
-80,-81,-82,-82,-78,24
-81,-82,-82,-78,-82,24
-82,-82,-78,-82,-81,24
-82,-78,-82,-81,-82,24
-78,-82,-81,-82,-78,24
-82,-81,-82,-78,-82,24
-81,-82,-78,-82,-78,24
-82,-78,-82,-78,-81,24
-78,-82,-78,-81,-82,24
-82,-78,-81,-82,-80,24
-78,-81,-82,-80,-78,24
-81,-82,-80,-78,-78,24
-82,-80,-78,-78,-78,24
-80,-78,-78,-78,-82,24
-78,-78,-78,-82,-81,24
-78,-78,-82,-81,-79,24
-78,-82,-81,-79,-81,24
-82,-81,-79,-81,-78,24
-81,-79,-81,-78,-78,24
-79,-81,-78,-78,-82,24
-81,-78,-78,-82,-82,24
-78,-78,-82,-82,-80,24
-78,-82,-82,-80,-82,24
-82,-82,-80,-82,-81,24
-82,-80,-82,-81,-78,24
-80,-82,-81,-78,-78,24
-82,-81,-78,-78,-78,24
-81,-78,-78,-78,-79,24
-78,-78,-78,-79,-81,24
-78,-78,-79,-81,-78,24
-78,-79,-81,-78,-78,24
-79,-81,-78,-78,-78,24
-81,-78,-78,-78,-78,24
-78,-78,-78,-78,-78,24
